source,members,n_members,train_n,train_mae,train_rmse,train_r2,train_accuracy_at_thresh,test_n,test_mae,test_rmse,test_r2,test_accuracy_at_thresh
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__RandomForest + Molformer Embeddings__RandomForest,7,163,0.15760963810026785,0.19708658372015123,0.9750853288962738,0.9815950920245399,41,0.4140383003803154,0.5697016134488045,0.7654384462816659,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest,7,163,0.14424326684947206,0.18093347735535686,0.9790019533950436,0.9938650306748467,41,0.4044703753764507,0.5697731988287233,0.7653794953063427,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso,6,163,0.1433311597125084,0.18175411771967281,0.9788110443032237,1.0,41,0.40316007488076017,0.5701846508713319,0.765040518528638,0.7073170731707317
ensemble,Descriptors__RandomForest + Descriptors__SVR_RBF + Molformer Embeddings__Lasso,3,163,0.1573596840767314,0.2009035880546309,0.9741109316768971,0.9815950920245399,41,0.41017523841537246,0.570443727112353,0.7648269517532562,0.6829268292682927
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.1312275944583237,0.16403726548203076,0.9827405847679235,1.0,41,0.4078683264993545,0.570451744579382,0.7648203410909914,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest,6,163,0.139304217119322,0.17456209263900718,0.9804547641891502,1.0,41,0.4181039365657745,0.5711592920335834,0.7642365793045955,0.6585365853658537
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso,7,163,0.13901089666442926,0.17560651395588064,0.9802201825748141,1.0,41,0.40357813957212907,0.5712176957397622,0.7641883610168507,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.12593887160916403,0.1531570419393462,0.9849542107229796,1.0,41,0.41277476066938884,0.5712748270373573,0.7641411884633839,0.7073170731707317
ensemble,Chemberta Embeddings__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,5,163,0.13524353782003867,0.1689383730300145,0.9816938232980422,1.0,41,0.40784279504436804,0.571448587160975,0.7639976880428374,0.7317073170731707
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest,5,163,0.1483878264124075,0.1856618963232405,0.9778901091149133,0.9938650306748467,41,0.41057392802329623,0.5715051442299661,0.7639509707707866,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest,7,163,0.13487597741928029,0.16639327079195054,0.9822412434818099,1.0,41,0.413103590331224,0.5717022739393607,0.7637881015395585,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,9,163,0.1431034590176877,0.17658344149867838,0.9799994937434281,1.0,41,0.4087278898807499,0.5717147774411477,0.7637777692098604,0.7073170731707317
ensemble,Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,4,163,0.13155077224329007,0.16400962586060508,0.982746400562422,1.0,41,0.42591150720109794,0.5718959047123059,0.7636280684591121,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Molformer Embeddings__Lasso,3,163,0.19079057787231393,0.2438927058604859,0.9618461244007362,0.9570552147239264,41,0.41461507197051073,0.572056049420995,0.763495670189478,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,8,163,0.15045114586356745,0.18890357427186116,0.9771112863427439,1.0,41,0.4070323412858409,0.5724462460542338,0.7631729232618324,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso,5,163,0.1378857972298638,0.17533100668828255,0.9802821985958632,1.0,41,0.41888738222233113,0.5727653306121974,0.7629088323552062,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.15666420397250683,0.19591614672163976,0.9753803714407789,1.0,41,0.4162695808101335,0.5728586844348069,0.7628315400703589,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest,6,163,0.13855951707151715,0.17078843688220507,0.9812906817361146,1.0,41,0.40757554194328344,0.5737245854783755,0.762114017123763,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.1531130150311077,0.19307725550666027,0.9760886955457253,0.9938650306748467,41,0.42161763739994323,0.5739894107932247,0.7618943550365072,0.7073170731707317
ensemble,Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest,3,163,0.10753668623114612,0.13192929030333397,0.9888359059159537,1.0,41,0.41729103655234584,0.5739920576209702,0.7618921590863079,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.15554881290269362,0.19666145795236076,0.9751926973927308,0.9815950920245399,41,0.40690349441883505,0.5741699301959193,0.7617445632563229,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__RandomForest,7,163,0.1320970454501228,0.16388589330750516,0.9827724237499607,1.0,41,0.41693479311310744,0.5742118952133304,0.7617097346858687,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.14688326085841555,0.18183859552587314,0.9787913428240698,1.0,41,0.4136305690293686,0.5744952511127668,0.7614744988338283,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Molformer Embeddings__RandomForest,4,163,0.15952681361854407,0.19700228286394278,0.9751066380982955,0.9938650306748467,41,0.4367779813592159,0.5746987651018614,0.7613054743751001,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest,5,163,0.13171581636663166,0.16270118034979944,0.9830205959697255,1.0,41,0.4258160224843907,0.5747260399516156,0.7612828172468524,0.6585365853658537
single,Descriptors__RandomForest,1,163,0.20283061839018274,0.2750696074676752,0.9514682165869177,0.9141104294478528,41,0.41050941707706623,0.5753349686638191,0.7607767021841321,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,7,163,0.11870695979823592,0.1420101753962835,0.9870645970182677,1.0,41,0.4197879059313905,0.575551564838853,0.7605965476394962,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Descriptors__SVR_RBF + Molformer Embeddings__Lasso,4,163,0.17183765683810232,0.21755169149746523,0.9696425027697348,0.9754601226993865,41,0.41651934960910164,0.575687076000063,0.7604838013246372,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.15843172712697706,0.196130042992987,0.9753265839249773,1.0,41,0.41160474710970113,0.5759974893629815,0.7602254350124877,0.6585365853658537
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__RandomForest + Molformer Embeddings__Lasso,6,163,0.15865846850008972,0.2012610602638313,0.9740187197257343,0.9938650306748467,41,0.40465175125229813,0.5760005986667764,0.7602228463415617,0.7317073170731707
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__RandomForest + Molformer Embeddings__RandomForest,6,163,0.15070396098376895,0.18711638262164587,0.9775423317850576,0.9938650306748467,41,0.4217499410118668,0.5760644120618726,0.7601697150015849,0.7317073170731707
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.16909274730063667,0.21303115446677653,0.9708910005958192,0.9693251533742331,41,0.4084451105664657,0.5765718929315851,0.7597469744585625,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso,6,163,0.13268850124791473,0.16558642888863523,0.9824130505426554,1.0,41,0.40786952378751246,0.5768684059910054,0.7594998015446521,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.1389737298663693,0.16918445662598866,0.9816404531761598,1.0,41,0.41530635979794805,0.5771487529606133,0.759265987786123,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__RandomForest + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,5,163,0.16534322919234068,0.2079976346925723,0.9722503296749512,0.9693251533742331,41,0.41387515488703136,0.5773243840501867,0.7591194508325977,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__RandomForest + Molformer Embeddings__Lasso,4,163,0.16701948973727498,0.21350876725567813,0.9707603303622053,0.9754601226993865,41,0.4182914091080911,0.5774778857511966,0.7589913409149218,0.7560975609756098
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.14667057251731222,0.18204250020461796,0.9787437515073953,1.0,41,0.4115654023636214,0.5778561941604407,0.758675465729186,0.7073170731707317
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,5,163,0.12271048140008128,0.15153182097244738,0.9852718323249974,0.9938650306748467,41,0.41489983048898266,0.5780569635598968,0.7585077458047333,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest + Molformer Embeddings__SVR_RBF,8,163,0.13675042898537013,0.167087709145628,0.9820927026665489,1.0,41,0.41958911532229193,0.5782915183377241,0.7583117282580805,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest,6,163,0.1244311595833051,0.15246491446634755,0.9850898894234081,1.0,41,0.4234082827352798,0.5784989703702064,0.7581382942207218,0.7073170731707317
ensemble,Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,3,163,0.13849999375308722,0.17116542038490373,0.9812079959446773,1.0,41,0.42597364501164603,0.5791830776795533,0.7575659260689456,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,7,163,0.14389614233605186,0.17969747225659471,0.9792878600689102,1.0,41,0.4164505122332265,0.5792944493244002,0.7574726813642029,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__PLS + Fingerprints__RandomForest + Molformer Embeddings__Lasso,6,163,0.12981489999211118,0.1631708280249012,0.9829224301563527,1.0,41,0.41263151270961873,0.5798901009833708,0.7569736740966464,0.6829268292682927
ensemble,Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso,3,163,0.10195029399404826,0.1353073687743907,0.9882568682664306,1.0,41,0.42672344165906423,0.5810627121462841,0.7559898203964559,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso,4,163,0.1285484538287952,0.16188400603530254,0.983190727354959,1.0,41,0.4304315261401106,0.5814199599284933,0.755689684486299,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__RandomForest + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.15214984525128084,0.18937312132044395,0.9769973585359137,1.0,41,0.4156859904713655,0.5818431389252359,0.7553339188580641,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,5,163,0.14880739414220256,0.18512746468080377,0.9780172134794376,1.0,41,0.43050730588399794,0.5819177821452545,0.7552711396162377,0.7073170731707317
ensemble,Chemberta Embeddings__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,4,163,0.12506518532873662,0.15304432585013386,0.9849763485033168,1.0,41,0.4239694732375006,0.5834559671404114,0.7539756446419513,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Fingerprints__GradientBoosting + Fingerprints__PLS + Molformer Embeddings__RandomForest,4,163,0.13659792682999672,0.1684523422247549,0.9817990044586334,1.0,41,0.4255628613511169,0.5835096612495189,0.7539303604485611,0.6829268292682927
ensemble,Descriptors__SVR_RBF + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,3,163,0.16780814030662286,0.21058708911537052,0.9715550929877156,0.9815950920245399,41,0.4311507074553518,0.5835281010556455,0.75391480784183,0.7073170731707317
single,Fingerprints__RandomForest,1,163,0.19011355113295794,0.26476104564130226,0.9550376284009825,0.9325153374233128,41,0.40283888784834815,0.5841763259756222,0.7533677659563127,0.6829268292682927
single,Fingerprints__GradientBoosting,1,163,0.07316459899568789,0.09079779139212345,0.9947119980734033,1.0,41,0.4283846740142626,0.5845442983252798,0.7530569610793476,0.6829268292682927
ensemble,Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso,4,163,0.09679326311234139,0.12702589803206923,0.9896503519078556,1.0,41,0.41286955557587734,0.5852829352273716,0.752432486650504,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,6,163,0.1386939274530527,0.17102640315863168,0.9812385085493701,1.0,41,0.42594924107277166,0.5875173220820025,0.7505386420019494,0.7073170731707317
ensemble,Chemberta Embeddings__RandomForest + Chemberta Embeddings__SVR_RBF + Descriptors__SVR_RBF + Fingerprints__PLS + Molformer Embeddings__Lasso,5,163,0.12079327167520842,0.15036425793623034,0.9854979210188943,1.0,41,0.4235837700414137,0.5896074035084438,0.7487605770604977,0.6829268292682927
ensemble,Chemberta Embeddings__RandomForest + Descriptors__SVR_RBF + Molformer Embeddings__Lasso,3,163,0.16422536518657688,0.20787801769880404,0.9722822375155649,0.9693251533742331,41,0.43378124397727774,0.5967440740962163,0.7426417108479237,0.6829268292682927
ensemble,Molformer Embeddings__Lasso + Molformer Embeddings__RandomForest,2,163,0.19774381391231347,0.24689280147968756,0.9609016985589893,0.9447852760736196,41,0.4508265720697577,0.600048509547018,0.7397836064193861,0.6585365853658537
ensemble,Descriptors__SVR_RBF + Molformer Embeddings__Lasso,2,163,0.14202204345686714,0.18759052045491323,0.9774283757473936,0.9693251533742331,41,0.43777145768161474,0.6142308225309934,0.7273376693892528,0.6829268292682927
single,Molformer Embeddings__SVR_RBF,1,163,0.094927665329272,0.0963725297051431,0.994042726303822,1.0,41,0.48411926790109056,0.6296915438818925,0.713438624404313,0.6097560975609756
single,Molformer Embeddings__Lasso,1,163,0.1831342467018737,0.22883022653192825,0.9664132627780521,0.9693251533742331,41,0.5081839459600442,0.6474321527566442,0.6970642990608098,0.6341463414634146
single,Fingerprints__PLS,1,163,0.04880832468437397,0.08449108330048714,0.9954210827794034,1.0,41,0.5121583165135738,0.6699119866006013,0.675662303411707,0.6341463414634146
single,Molformer Embeddings__RandomForest,1,163,0.24649557963711538,0.3098658748781642,0.9384130727313857,0.901840490797546,41,0.5201769158509457,0.6760224108310355,0.6697185992307231,0.6341463414634146
single,Chemberta Embeddings__RandomForest,1,163,0.2335819262362598,0.2980472231186079,0.9430214759609076,0.8957055214723927,41,0.5401240959113852,0.7039527471527073,0.6418632014582444,0.5609756097560976
single,Chemberta Embeddings__SVR_RBF,1,163,0.10473943262415028,0.13752109004044477,0.9878694735954734,0.9815950920245399,41,0.5175673979505765,0.7187160518715697,0.6266839861352763,0.6341463414634146
single,Descriptors__SVR_RBF,1,163,0.13719300086761024,0.20513634067434142,0.9730085482755393,0.9570552147239264,41,0.526027311810869,0.7317415149918776,0.6130299787793416,0.5853658536585366
